Feature
1181,ENSG00000136933
1182,ENSG00000269961
1183,ENSG00000123395
1184,ENSG00000274641
1185,ENSG00000048544
1186,ENSG00000148834
1187,ENSG00000242252
1188,ENSG00000135441
1189,ENSG00000114978
1190,ENSG00000137547
1191,ENSG00000204381
1192,ENSG00000005075
1193,ENSG00000122033
1194,ENSG00000185519
1195,ENSG00000186298
1196,ENSG00000067334
1197,ENSG00000158292
1198,ENSG00000111087
1199,ENSG00000168924
1200,ENSG00000164305
1201,ENSG00000104953
1202,ENSG00000147419
1203,ENSG00000257949
1204,ENSG00000204256
1205,ENSG00000273820
1206,ENSG00000134330
1207,ENSG00000229105
1208,ENSG00000196507
1209,ENSG00000139289
1210,ENSG00000054116
1211,ENSG00000203999
1212,ENSG00000061794
1213,ENSG00000204231
1214,ENSG00000082515
1215,ENSG00000126246
1216,ENSG00000170473
1217,ENSG00000076003
1218,ENSG00000129173
1219,ENSG00000213995
1220,ENSG00000102030
1221,ENSG00000143727
1222,ENSG00000172336
1223,ENSG00000125398
1224,ENSG00000148297
1225,ENSG00000128789
1226,ENSG00000230148
1227,ENSG00000140481
1228,ENSG00000118777
1229,ENSG00000170899
1230,ENSG00000000457
1231,ENSG00000236751
1232,ENSG00000160999
1233,ENSG00000250317
1234,ENSG00000165264
1235,ENSG00000101945
1236,ENSG00000177570
1237,ENSG00000176058
1238,ENSG00000170185
1239,ENSG00000152256
1240,ENSG00000100325
1241,ENSG00000147669
1242,ENSG00000080822
1243,ENSG00000178999
1244,ENSG00000197324
1245,ENSG00000113716
1246,ENSG00000095380
